820 268 1
570 496 1
863 486 1
221 929 1
660 254 1
370 412 1
231 3 0
826 113 1
151 240 0
445 722 1
193 106 0
988 105 1
906 24 1
271 994 1
288 615 1
604 425 1
911 774 1
807 6 1
563 532 1
873 27 1
557 605 1
28 135 0
782 133 1
471 655 1
765 86 1
676 481 1
90 15 0
129 92 0
666 824 1
993 221 1
174 814 0
58 597 0
512 716 1
645 334 1
930 410 1
918 804 1
425 383 1
390 420 1
726 531 1
727 609 1
136 841 0
317 551 1
655 770 1
165 159 0
93 454 0
616 194 1
547 259 1
244 823 1
174 785 0
922 74 1
111 366 0
184 199 0
778 43 1
262 487 0
306 70 0
661 567 1
264 442 0
477 952 1
916 884 1
273 871 1
513 946 1
825 315 1
362 524 1
220 285 0
935 534 1
112 356 0
978 797 1
680 633 1
346 361 1
354 722 1
332 589 1
312 474 1
984 903 1
413 535 1
691 169 1
639 430 1
392 473 1
524 330 1
387 463 1
809 441 1
5 283 0
902 80 1
694 404 1
380 981 1
65 581 0
865 953 1
762 924 1
309 904 1
929 236 1
24 69 0
341 676 1
311 522 1
923 577 1
148 4 0
280 103 0
98 725 0
623 190 1
232 973 1
274 63 0
776 415 1
874 853 1
152 656 0
895 786 1
881 320 1
912 790 1
61 385 0
754 621 1
79 292 0
651 938 1
312 992 1
521 640 1
582 508 1
589 974 1
288 955 1
625 919 1
699 633 1
808 451 1
980 610 1
679 991 1
762 860 1
237 494 0
537 96 1
75 775 0
863 948 1
659 168 1
289 402 0
717 23 1
458 813 1
977 803 1
960 333 1
580 204 1
912 964 1
891 278 1
856 492 1
633 537 1
492 103 1
432 509 1
842 379 1
669 831 1
132 491 0
796 149 1
820 542 1
767 644 1
556 280 1
522 839 1
246 295 0
422 273 1
972 853 1
332 156 0
940 909 1
879 23 1
611 361 1
911 794 1
72 321 0
824 242 1
835 78 1
467 404 1
758 367 1
389 622 1
419 891 1
178 949 0
123 237 0
389 372 1
857 221 1
523 400 1
46 378 0
789 926 1
245 958 1
64 81 0
63 340 0
688 32 1
356 512 1
461 0 1
45 116 0
511 186 1
29 941 0
358 69 0
366 396 1
675 617 1
871 211 1
333 183 0
217 744 0
748 215 1
593 25 1
267 759 1
625 160 1
958 80 1
982 359 1
338 490 1
514 635 1
26 654 0
669 773 1
345 732 1
833 303 1
415 706 1
311 806 1
209 174 0
386 538 1
522 818 1
803 289 1
320 169 0
495 864 1
788 377 1
403 199 1
867 388 1
33 894 0
411 511 1
442 754 1
386 256 1
700 552 1
159 846 0
406 829 1
572 976 1
622 778 1
754 438 1
745 374 1
814 811 1
487 509 1
449 753 1
716 499 1
8 681 0
474 200 1
706 86 1
926 20 1
949 91 1
157 383 0
334 408 1
28 823 0
18 838 0
448 715 1
54 214 0
178 102 0
920 955 1
354 800 1
224 580 0
459 621 1
953 872 1
15 596 0
360 321 1
474 459 1
670 829 1
60 587 0
197 803 0
670 309 1
819 157 1
756 12 1
222 729 0
809 297 1
105 171 0
853 347 1
38 949 0
164 458 0
712 65 1
279 953 1
436 147 1
662 464 1
469 369 1
38 224 0
770 77 1
191 921 0
219 263 0
788 871 1
66 868 0
752 596 1
272 264 0
526 972 1
331 810 1
923 194 1
755 578 1
795 253 1
688 947 1
377 923 1
338 747 1
562 654 1
274 735 1
838 920 1
43 993 0
711 603 1
349 22 0
880 760 1
830 114 1
676 590 1
666 599 1
481 696 1
196 597 0
304 563 1
986 626 1
59 980 0
311 122 0
463 389 1
538 284 1
29 592 0
94 545 0
269 130 0
340 142 0
563 995 1
188 940 0
58 160 0
576 828 1
343 42 0
37 358 0
387 206 1
624 771 1
572 37 1
111 431 0
418 264 1
907 996 1
414 20 1
858 118 1
18 941 0
480 137 1
316 769 1
170 462 0
776 191 1
152 145 0
405 662 1
962 376 1
925 611 1
972 416 1
235 515 0
963 187 1
880 416 1
131 401 0
695 734 1
7 846 0
642 977 1
661 121 1
826 640 1
865 476 1
882 329 1
861 382 1
602 623 1
171 195 0
902 371 1
5 900 0
486 870 1
95 957 0
980 587 1
749 997 1
727 745 1
209 500 0
850 968 1
623 11 1
887 583 1
394 343 1
193 494 0
117 53 0
73 537 0
780 184 1
26 975 0
188 319 0
701 359 1
407 989 1
869 238 1
458 683 1
381 451 1
724 495 1
363 702 1
957 967 1
716 323 1
106 883 0
799 102 1
72 848 0
352 594 1
262 862 1
690 745 1
229 87 0
645 64 1
816 496 1
35 985 0
964 418 1
679 933 1
321 665 1
469 746 1
226 187 0
179 173 0
704 186 1
797 836 1
162 582 0
74 231 0
442 263 1
765 460 1
190 85 0
82 669 0
783 111 1
61 845 0
836 597 1
698 113 1
977 331 1
675 97 1
697 538 1
395 873 1
790 823 1
712 493 1
880 124 1
698 926 1
538 829 1
721 166 1
467 909 1
16 488 0
505 995 1
351 804 1
833 656 1
743 309 1
889 160 1
928 284 1
189 548 0
248 937 1
340 977 1
143 398 0
295 799 1
761 622 1
763 349 1
586 688 1
129 719 0
83 248 0
296 105 0
306 198 0
230 396 0
292 657 1
282 295 0
930 405 1
534 239 1
288 998 1
603 979 1
104 879 0
799 764 1
134 278 0
968 420 1
229 321 0
121 183 0
593 131 1
633 125 1
465 414 1
623 531 1
207 915 0
519 281 1
22 607 0
144 303 0
525 662 1
925 756 1
578 313 1
607 848 1
813 53 1
840 956 1
483 226 1
833 21 1
701 563 1
382 555 1
92 400 0
737 955 1
718 148 1
9 276 0
164 510 0
205 139 0
618 365 1
3 686 0
774 233 1
481 378 1
724 612 1
152 220 0
595 5 1
530 643 1
242 258 0
701 462 1
733 501 1
700 240 1
673 788 1
422 37 1
486 73 1
969 222 1
964 731 1
62 369 0
595 11 1
200 465 0
42 70 0
556 905 1
511 974 1
143 389 0
694 23 1
115 389 0
215 104 0
331 846 1
562 580 1
696 207 1
925 391 1
672 330 1
175 940 0
453 803 1
812 597 1
270 270 0
540 59 1
443 733 1
489 628 1
930 862 1
793 806 1
272 928 1
620 603 1
892 563 1
805 894 1
355 371 1
447 951 1
558 119 1
452 592 1
186 472 0
442 828 1
363 743 1
451 422 1
334 108 0
549 795 1
492 864 1
296 506 0
870 447 1
697 181 1
849 668 1
815 934 1
618 409 1
345 813 1
520 536 1
352 579 1
885 843 1
837 810 1
5 330 0
348 42 0
334 288 0
252 980 1
660 424 1
377 33 0
261 483 0
246 904 1
105 312 0
325 307 0
815 630 1
123 240 0
849 592 1
456 464 1
663 776 1
978 855 1
996 154 1
549 297 1
140 601 0
312 403 0
739 430 1
181 126 0
233 291 0
954 637 1
233 625 0
492 485 1
604 187 1
465 273 1
602 972 1
421 857 1
432 344 1
476 491 1
70 173 0
537 642 1
83 196 0
540 230 1
621 349 1
16 419 0
466 56 1
181 271 0
187 42 0
260 639 0
482 285 1
776 738 1
84 4 0
934 302 1
134 555 0
780 41 1
293 808 1
904 821 1
742 824 1
617 492 1
255 560 0
685 265 1
164 267 0
217 774 0
14 357 0
505 354 1
105 669 0
815 201 1
935 460 1
58 161 0
396 499 1
94 259 0
699 537 1
309 214 0
592 160 1
207 195 0
985 764 1
470 814 1
361 741 1
484 547 1
41 998 0
438 723 1
906 900 1
906 365 1
338 722 1
478 8 1
117 390 0
497 545 1
664 976 1
958 798 1
213 155 0
891 125 1
252 15 0
262 844 1
407 823 1
202 608 0
58 20 0
787 317 1
511 911 1
232 402 0
842 783 1
128 24 0
474 30 1
777 215 1
521 918 1
109 258 0
543 929 1
445 842 1
153 826 0
323 841 1
125 231 0
4 87 0
990 326 1
238 540 0
458 354 1
709 735 1
287 600 1
727 895 1
858 176 1
460 343 1
911 854 1
84 704 0
686 692 1
938 363 1
369 891 1
209 845 0
150 71 0
23 534 0
551 610 1
661 857 1
718 231 1
942 753 1
355 297 1
705 715 1
232 317 0
562 668 1
371 464 1
314 537 1
770 208 1
171 47 0
959 894 1
323 539 1
934 507 1
917 553 1
392 521 1
585 404 1
515 307 1
770 976 1
225 714 0
16 394 0
423 368 1
534 72 1
661 579 1
894 929 1
357 285 1
947 152 1
504 919 1
626 92 1
938 596 1
368 240 1
237 549 0
464 475 1
946 810 1
881 151 1
851 797 1
358 70 0
828 768 1
921 115 1
333 118 0
164 444 0
897 812 1
666 608 1
133 956 0
977 267 1
492 778 1
525 949 1
504 136 1
197 390 0
906 921 1
20 802 0
340 349 1
278 22 0
54 487 0
229 143 0
34 497 0
804 274 1
743 817 1
761 456 1
895 8 1
635 269 1
835 528 1
914 870 1
913 509 1
421 241 1
806 538 1
272 709 1
957 617 1
676 587 1
983 451 1
491 464 1
47 9 0
950 620 1
209 76 0
459 501 1
7 295 0
388 855 1
824 669 1
297 917 1
594 732 1
81 15 0
603 834 1
930 835 1
231 234 0
200 587 0
761 867 1
53 84 0
576 679 1
836 688 1
185 739 0
382 639 1
457 50 1
843 197 1
830 846 1
997 444 1
164 491 0
761 601 1
617 101 1
447 198 1
687 1 1
44 754 0
211 967 1
54 515 0
261 91 0
444 823 1
792 511 1
470 388 1
474 420 1
348 998 1
302 657 1
166 269 0
309 86 0
285 169 0
664 372 1
965 174 1
679 26 1
626 658 1
176 656 0
122 147 0
436 688 1
685 267 1
604 850 1
742 101 1
362 961 1
63 359 0
506 948 1
529 519 1
350 160 0
95 434 0
976 334 1
929 751 1
844 704 1
676 645 1
286 575 1
771 687 1
628 39 1
589 47 1
904 712 1
393 378 1
194 231 0
678 909 1
943 765 1
69 786 0
288 641 1
889 295 1
427 25 1
284 218 0
668 47 1
209 271 0
649 70 1
12 163 0
787 593 1
23 494 0
504 328 1
709 163 1
873 982 1
272 674 1
943 464 1
173 106 0
851 415 1
36 355 0
569 813 1
751 802 1
662 861 1
892 748 1
970 573 1
662 996 1
763 387 1
427 887 1
608 514 1
335 35 0
52 447 0
818 217 1
935 493 1
743 250 1
22 214 0
255 821 1
949 165 1
687 738 1
656 270 1
314 891 1
596 892 1
869 639 1
510 241 1
63 733 0
229 17 0
353 195 0
425 228 1
833 520 1
886 317 1
753 834 1
554 228 1
70 275 0
247 697 0
31 287 0
703 90 1
641 61 1
984 916 1
337 280 0
542 920 1
291 162 0
655 400 1
707 635 1
870 277 1
671 120 1
428 15 1
770 741 1
976 946 1
525 838 1
700 13 1
820 195 1
96 550 0
173 627 0
99 223 0
763 114 1
115 769 0
364 972 1
467 955 1
456 7 1
964 483 1
960 10 1
151 35 0
930 365 1
590 714 1
680 201 1
336 826 1
803 88 1
1 857 0
289 420 0
233 101 0
979 679 1
654 319 1
235 779 0
609 159 1
357 678 1
360 344 1
689 779 1
572 609 1
869 170 1
947 512 1
365 36 0
506 864 1
622 316 1
202 114 0
289 693 1
754 482 1
298 761 1
920 371 1
894 816 1
4 158 0
280 478 0
522 250 1
432 517 1
289 322 0
118 62 0
325 466 1
716 295 1
211 64 0
86 731 0
458 84 1
637 92 1
280 285 0
574 362 1
406 47 1
718 851 1
229 791 0
960 643 1
334 855 1
219 969 1
798 352 1
443 77 1
681 569 1
966 878 1
740 551 1
24 913 0
976 296 1
87 119 0
772 661 1
463 240 1
480 317 1
339 732 1
731 649 1
573 442 1
57 48 0
558 445 1
496 861 1
654 897 1
602 133 1
20 182 0
104 896 0
213 330 0
492 11 1
209 611 0
68 665 0
393 505 1
766 496 1
540 68 1
102 666 0
655 1 1
163 27 0
89 982 0
356 54 0
366 664 1
737 462 1
288 35 0
767 169 1
903 951 1
475 520 1
817 713 1
323 820 1
744 798 1
259 218 0
661 537 1
897 747 1
838 820 1
529 961 1
396 260 1
776 388 1
216 625 0
223 247 0
294 501 0
183 269 0
406 785 1
930 305 1
773 862 1
895 105 1
726 517 1
678 376 1
29 316 0
515 932 1
933 471 1
485 760 1
452 773 1
105 451 0
36 88 0
599 182 1
556 67 1
634 44 1
281 875 1
331 535 1
709 272 1
138 844 0
477 625 1
561 542 1
909 150 1
614 594 1
839 5 1
241 433 0
217 755 0
349 996 1
492 192 1
698 305 1
227 711 0
861 691 1
597 227 1
152 420 0
122 421 0
637 9 1
856 517 1
600 355 1
471 541 1
593 171 1
777 529 1
161 555 0
876 358 1
544 638 1
664 1 1
44 563 0
13 348 0
11 949 0
773 179 1
523 904 1
378 47 0
357 437 1
455 455 1
705 382 1
279 575 0
613 936 1
371 496 1
415 319 1
222 584 0
314 707 1
100 404 0
225 95 0
862 151 1
365 571 1
509 716 1
491 211 1
103 142 0
224 449 0
301 66 0
316 955 1
797 868 1
675 303 1
45 167 0
484 694 1
685 469 1
99 764 0
816 341 1
756 742 1
911 256 1
387 580 1
289 225 0
398 736 1
473 452 1
628 383 1
785 417 1
450 474 1
421 151 1
248 161 0
267 781 1
31 181 0
505 29 1
561 278 1
757 840 1
935 278 1
221 342 0
556 818 1
977 187 1
873 788 1
895 989 1
357 539 1
285 140 0
982 689 1
519 973 1
945 751 1
111 903 0
637 658 1
548 448 1
663 962 1
212 370 0
184 862 0
760 595 1
512 270 1
985 318 1
938 673 1
583 28 1
453 35 1
996 141 1
675 457 1
2 44 0
752 575 1
663 472 1
903 836 1
271 29 0
929 269 1
695 17 1
379 215 1
177 544 0
994 683 1
527 645 1
720 633 1
535 130 1
491 65 1
477 359 1
432 457 1
910 697 1
309 840 1
752 38 1
403 800 1
323 398 1
376 547 1
767 965 1
666 22 1
826 280 1
86 962 0
459 26 1
286 125 0
391 652 1
791 76 1
392 107 1
305 398 0
514 988 1
740 939 1
512 688 1
18 156 0
303 454 0
621 357 1
334 807 1
269 48 0
576 559 1
256 857 1
196 611 0
86 956 0
701 270 1
50 354 0
969 464 1
726 183 1
444 917 1
530 462 1
284 166 0
119 271 0
146 584 0
668 447 1
885 159 1
785 487 1
878 268 1
704 429 1
209 748 0
511 755 1
74 2 0
903 515 1
660 249 1
486 554 1
332 282 0
965 249 1
342 687 1
119 112 0
674 625 1
864 895 1
199 101 0
465 27 1
609 791 1
504 810 1
612 821 1
61 305 0
735 237 1
907 409 1
508 47 1
952 709 1
477 661 1
604 975 1
954 933 1
888 188 1
771 81 1
539 896 1
3 928 0
988 139 1
182 736 0
49 739 0
324 541 1
633 213 1
961 267 1
453 938 1
727 810 1
14 389 0
26 26 0
323 768 1
275 753 1
532 76 1
718 94 1
816 729 1
89 723 0
216 90 0
431 550 1
301 391 0
317 169 0
412 431 1
926 822 1
104 277 0
979 524 1
280 938 1
182 480 0
391 367 1
572 43 1
33 62 0
162 673 0
99 369 0
386 236 1
447 180 1
754 513 1
333 983 1
442 187 1
890 126 1
432 111 1
855 11 1
867 440 1
8 841 0
920 625 1
109 310 0
284 328 0
255 365 0
240 667 0
734 264 1
494 595 1
647 694 1
39 607 0
680 672 1
342 906 1
480 394 1
35 864 0
826 679 1
133 368 0
265 224 0
735 63 1
494 660 1
405 522 1
810 467 1
335 4 0
352 774 1
170 319 0
177 89 0
851 763 1
987 236 1
944 517 1
260 328 0
73 881 0
872 230 1
56 550 0
842 839 1
899 521 1
518 768 1
711 396 1
290 41 0
987 675 1
380 769 1
270 156 0
503 891 1
390 997 1
459 40 1
34 84 0
322 924 1
76 585 0
626 886 1
571 582 1
393 12 0
748 106 1
392 567 1
308 222 0
361 966 1
445 976 1
234 887 1
655 231 1
398 824 1
722 912 1
610 783 1
410 979 1
234 348 0
81 74 0
464 921 1
578 918 1
319 69 0
475 193 1
405 903 1
24 118 0
223 959 1
360 503 1
685 949 1
550 20 1
132 657 0
773 83 1
813 543 1
127 255 0
115 34 0
339 183 0
898 843 1
976 428 1
888 733 1
956 433 1
814 402 1
117 581 0
926 281 1
131 399 0
899 43 1
853 629 1
148 276 0
603 828 1
155 586 0
314 464 1
831 145 1
915 46 1
891 492 1
884 536 1
96 991 0
88 400 0
285 371 0
834 712 1
60 64 0
384 360 1
657 756 1
918 899 1
728 476 1
434 850 1
86 486 0
75 415 0
792 875 1
678 662 1
601 546 1
592 407 1
762 942 1
147 359 0
377 234 1
285 633 1
298 718 1
105 890 0
251 75 0
277 818 1
150 976 0
964 259 1
375 4 0
977 373 1
873 94 1
199 971 0
53 935 0
696 717 1
364 106 0
671 669 1
592 5 1
158 593 0
309 941 1
917 309 1
547 448 1
829 760 1
823 163 1
442 473 1
862 275 1
617 200 1
942 853 1
29 923 0
231 670 0
959 481 1
116 714 0
353 312 1
459 295 1
767 267 1
532 836 1
993 23 1
736 499 1
986 34 1
924 46 1
10 503 0
514 763 1
767 939 1
504 221 1
878 60 1
99 576 0
365 447 1
774 470 1
462 46 1
182 352 0
926 750 1
312 609 1
124 536 0
254 910 1
273 248 0
17 946 0
821 112 1
279 511 0
611 334 1
956 984 1
194 100 0
47 441 0
890 557 1
693 281 1
278 699 1
331 639 1
162 735 0
904 376 1
425 728 1
375 956 1
883 993 1
155 402 0
422 349 1
247 175 0
550 800 1
960 686 1
620 18 1
266 73 0
474 982 1
612 465 1
54 81 0
87 449 0
752 386 1
831 570 1
187 877 0
991 211 1
697 343 1
979 796 1
911 973 1
602 336 1
104 326 0
422 509 1
868 145 1
543 764 1
705 210 1
680 927 1
987 28 1
537 48 1
100 408 0
118 431 0
376 941 1
52 899 0
253 673 0
301 212 0
358 248 1
880 609 1
386 821 1
591 521 1
468 756 1
985 672 1
702 711 1
226 811 0
716 78 1
521 860 1
939 796 1
878 110 1
273 592 0
196 421 0
175 284 0
676 5 1
999 616 1
33 26 0
660 411 1
769 749 1
920 671 1
171 602 0
714 663 1
758 127 1
838 271 1
526 187 1
875 790 1
766 864 1
760 503 1
46 530 0
561 359 1
462 600 1
700 753 1
783 211 1
485 162 1
131 617 0
743 355 1
225 707 0
922 247 1
707 838 1
943 583 1
136 958 0
748 507 1
798 845 1
750 390 1
688 674 1
825 725 1
869 13 1
186 504 0
786 837 1
934 755 1
164 220 0
915 29 1
318 595 1
945 11 1
406 941 1
669 484 1
528 18 1
340 774 1
30 991 0
264 308 0
822 993 1
496 932 1
494 595 1
548 193 1
89 871 0
403 601 1
215 954 1
202 275 0
94 347 0
562 789 1
809 997 1
274 130 0
524 453 1
905 654 1
604 516 1
651 702 1
86 481 0
478 155 1
850 492 1
509 814 1
397 100 1
496 893 1
657 990 1
897 654 1
525 942 1
128 703 0
450 654 1
231 678 0
687 448 1
37 151 0
649 494 1
448 706 1
64 806 0
262 407 0
373 340 1
970 604 1
633 446 1
494 106 1
158 92 0
436 822 1
687 601 1
210 718 0
131 629 0
343 235 0
975 178 1
368 622 1
559 42 1
393 206 1
462 292 1
598 565 1
429 670 1
317 490 1
299 564 1
908 431 1
577 292 1
420 649 1
965 526 1
924 269 1
866 669 1
873 933 1
440 243 1
593 369 1
120 600 0
76 148 0
963 557 1
124 725 0
805 545 1
1 915 0
146 227 0
611 656 1
964 902 1
526 852 1
184 567 0
474 454 1
542 983 1
197 636 0
479 122 1
338 925 1
10 812 0
739 604 1
258 314 0
450 358 1
179 913 0
890 550 1
633 993 1
51 987 0
176 382 0
817 619 1
163 286 0
409 293 1
835 647 1
476 769 1
144 183 0
350 539 1
159 500 0
716 90 1
752 834 1
202 794 0
97 189 0
884 374 1
697 661 1
52 310 0
607 553 1
944 743 1
199 936 0
81 555 0
856 480 1
847 788 1
984 708 1
523 340 1
469 239 1
18 641 0
446 568 1
520 516 1
919 554 1
309 641 1
317 9 0
693 393 1
528 653 1
739 761 1
973 849 1
805 646 1
39 898 0
637 763 1
961 469 1
256 701 0
406 26 1
572 137 1
493 422 1
514 775 1
268 479 0
572 227 1
385 319 1
767 533 1
546 749 1
710 597 1
381 738 1
240 71 0
763 231 1
87 607 0
897 329 1
647 293 1
946 554 1
588 384 1
936 208 1
182 16 0
457 972 1
586 846 1
367 188 1
325 139 0
670 990 1
925 202 1
798 401 1
461 959 1
217 25 0
107 417 0
985 382 1
6 326 0
390 571 1
583 449 1
112 736 0
273 626 0
411 47 1
472 656 1
281 118 0
801 762 1
496 212 1
793 708 1
258 346 0
248 150 0
1 805 0
544 461 1
843 129 1
217 489 0
536 854 1
550 746 1
241 82 0
620 495 1
576 918 1
25 737 0
459 403 1
224 65 0
0 386 0
236 580 0
67 816 0
81 356 0
965 817 1
471 277 1
623 186 1
421 75 1
727 261 1
759 384 1
686 509 1
424 892 1
313 411 0
446 952 1
623 788 1
1 232 0
449 418 1
763 273 1
339 728 1
341 884 1
786 242 1
995 415 1
667 34 1
534 800 1
246 401 0
719 257 1
387 547 1
994 164 1
280 101 0
854 683 1
751 421 1
790 317 1
922 797 1
930 890 1
956 28 1
214 425 0
787 383 1
86 299 0
221 292 0
96 814 0
587 381 1
772 401 1
978 735 1
447 742 1
312 674 1
55 950 0
254 592 0
959 42 1
946 583 1
699 351 1
461 946 1
808 415 1
488 323 1
923 723 1
690 38 1
955 398 1
83 169 0
837 92 1
72 529 0
861 973 1
275 9 0
91 405 0
946 747 1
113 531 0
744 256 1
192 562 0
364 665 1
976 451 1
400 553 1
263 472 0
951 657 1
280 864 1
398 44 1
798 210 1
226 855 0
392 262 1
419 481 1
55 708 0
318 298 0
219 483 0
595 898 1
336 81 0
390 906 1
341 288 0
557 84 1
327 574 1
213 729 0
407 135 1
384 645 1
37 345 0
80 841 0
842 28 1
713 993 1
670 780 1
614 715 1
800 292 1
816 233 1
910 803 1
135 915 0
37 890 0
282 514 0
705 681 1
933 448 1
18 519 0
803 119 1
609 168 1
175 193 0
182 991 0
675 223 1
147 437 0
202 397 0
722 604 1
844 13 1
474 136 1
666 363 1
646 54 1
700 586 1
783 80 1
274 79 0
149 181 0
402 869 1
563 550 1
941 743 1
542 254 1
181 598 0
808 901 1
756 839 1
53 819 0
937 244 1
707 185 1
531 659 1
852 99 1
476 702 1
187 827 0
623 947 1
536 797 1
869 397 1
910 933 1
367 648 1
148 718 0
771 489 1
974 686 1
726 573 1
511 33 1
997 774 1
627 441 1
705 168 1
295 121 0
308 927 1
750 522 1
651 468 1
784 906 1
135 742 0
731 461 1
841 757 1
721 308 1
938 134 1
632 377 1
623 404 1
991 919 1
990 713 1
216 475 0
957 844 1
139 312 0
641 946 1
495 196 1
434 706 1
880 452 1
548 22 1
934 359 1
674 632 1
830 515 1
909 773 1
364 767 1
588 423 1
676 54 1
492 210 1
930 132 1
146 770 0
838 854 1
134 512 0
136 845 0
116 973 0
523 15 1
412 567 1
151 71 0
786 732 1
708 752 1
408 515 1
50 893 0
782 312 1
227 181 0
842 79 1
610 731 1
937 111 1
617 868 1
355 856 1
606 77 1
625 958 1
804 235 1
381 156 1
282 648 1
86 258 0
17 31 0
916 424 1
834 438 1
55 427 0
559 921 1
414 764 1
288 770 1
450 970 1
155 935 0
218 570 0
99 399 0
943 897 1
698 930 1
225 847 0
185 891 0
10 154 0
76 457 0
914 330 1
871 15 1
435 175 1
693 420 1
492 161 1
381 632 1
331 667 1
980 688 1
662 469 1
129 628 0
424 272 1
906 399 1
455 906 1
9 749 0
747 776 1
42 31 0
612 856 1
330 834 1
905 166 1
199 436 0
270 781 1
786 800 1
748 916 1
64 958 0
63 918 0
114 931 0
661 551 1
521 424 1
312 336 0
670 470 1
637 711 1
555 277 1
673 178 1
178 243 0
986 660 1
713 376 1
459 765 1
366 69 0
815 418 1
132 3 0
882 137 1
981 997 1
409 460 1
20 459 0
618 498 1
973 6 1
242 266 0
327 185 0
420 997 1
227 649 0
621 793 1
39 764 0
8 243 0
333 267 0
940 361 1
176 286 0
64 978 0
280 832 1
57 288 0
102 508 0
991 337 1
879 173 1
595 108 1
204 962 0
32 243 0
952 320 1
857 88 1
332 660 1
437 546 1
26 978 0
601 336 1
670 333 1
656 671 1
331 689 1
143 735 0
847 202 1
928 697 1
418 61 1
129 573 0
174 110 0
231 994 1
579 563 1
832 755 1
869 510 1
288 756 1
575 772 1
45 156 0
5 151 0
184 46 0
878 625 1
435 784 1
710 560 1
241 245 0
740 204 1
772 128 1
833 317 1
956 125 1
942 785 1
558 273 1
889 949 1
184 118 0
976 431 1
414 92 1
614 713 1
250 730 0
776 184 1
47 118 0
849 944 1
368 480 1
821 998 1
730 497 1
813 660 1
522 171 1
611 927 1
7 758 0
31 35 0
2 782 0
42 691 0
797 10 1
321 9 0
881 807 1
182 713 0
119 569 0
282 710 1
37 351 0
300 880 1
432 947 1
664 628 1
772 920 1
786 781 1
0 618 0
841 434 1
667 412 1
763 972 1
710 930 1
385 168 1
106 465 0
781 806 1
534 97 1
382 41 0
801 962 1
978 749 1
165 232 0
693 463 1
715 226 1
468 688 1
394 990 1
868 33 1
44 126 0
553 630 1
496 484 1
758 140 1
282 101 0
519 371 1
205 812 0
192 479 0
932 885 1
442 155 1
873 698 1
258 315 0
152 545 0
388 108 1
68 463 0
841 514 1
462 292 1
892 200 1
157 792 0
44 447 0
646 410 1
364 838 1
388 529 1
86 646 0
179 564 0
349 735 1
638 52 1
27 714 0
794 692 1
215 576 0
217 590 0
424 348 1
333 672 1
868 145 1
106 244 0
670 502 1
616 940 1
578 985 1
571 353 1
256 655 0
890 317 1
847 398 1
338 284 0
680 857 1
359 323 1
532 532 1
435 677 1
60 746 0
398 409 1
107 612 0
351 693 1
765 994 1
322 623 1
24 896 0
393 805 1
525 717 1
998 439 1
644 775 1
975 253 1
584 215 1
170 638 0
79 532 0
114 368 0
393 44 1
80 367 0
597 693 1
601 562 1
238 834 1
883 776 1
970 552 1
129 982 0
3 432 0
369 902 1
217 413 0
181 438 0
916 952 1
730 808 1
764 338 1
628 503 1
767 35 1
450 315 1
916 685 1
797 352 1
573 179 1
916 77 1
934 542 1
215 250 0
68 279 0
11 147 0
670 229 1
405 338 1
739 663 1
793 624 1
950 386 1
833 773 1
321 734 1
311 459 1
345 855 1
569 70 1
825 7 1
786 15 1
35 417 0
330 974 1
182 791 0
654 483 1
735 714 1
270 43 0
547 931 1
419 865 1
504 136 1
351 651 1
149 89 0
887 823 1
376 215 1
126 61 0
323 775 1
95 305 0
369 155 0
528 783 1
35 929 0
183 573 0
417 397 1
604 458 1
758 193 1
519 901 1
125 793 0
171 115 0
56 141 0
636 978 1
121 791 0
56 755 0
585 628 1
907 787 1
906 270 1
918 871 1
527 137 1
442 530 1
782 53 1
655 691 1
666 429 1
387 0 0
428 917 1
44 649 0
389 108 1
667 616 1
111 905 0
573 817 1
931 687 1
213 287 0
397 46 1
399 827 1
77 598 0
898 101 1
398 174 1
974 99 1
350 164 0
721 873 1
309 407 0
171 35 0
448 927 1
273 476 0
990 955 1
667 215 1
315 892 1
133 958 0
815 389 1
939 513 1
768 178 1
670 449 1
904 190 1
477 496 1
43 292 0
636 936 1
79 361 0
709 429 1
989 731 1
81 110 0
602 200 1
699 694 1
855 924 1
359 593 1
806 830 1
913 462 1
819 559 1
420 40 1
244 944 1
183 21 0
455 204 1
156 794 0
859 320 1
559 221 1
297 762 1
311 8 0
976 53 1
912 158 1
569 683 1
332 403 1
656 131 1
989 323 1
895 65 1
605 120 1
28 920 0
128 162 0
550 748 1
706 448 1
751 388 1
971 180 1
350 237 0
651 560 1
704 373 1
366 470 1
827 835 1
662 778 1
293 42 0
59 834 0
745 682 1
599 294 1
545 730 1
951 447 1
291 495 0
79 726 0
281 734 1
439 383 1
558 644 1
241 372 0
214 262 0
808 153 1
4 929 0
281 516 0
790 675 1
727 834 1
672 769 1
170 701 0
925 347 1
662 290 1
827 821 1
407 436 1
602 967 1
400 435 1
591 988 1
275 425 0
435 866 1
958 506 1
838 578 1
841 20 1
900 7 1
850 811 1
337 951 1
829 285 1
935 598 1
83 500 0
650 316 1
604 741 1
978 898 1
237 467 0
784 472 1
716 589 1
358 683 1
726 631 1
998 204 1
843 979 1
108 19 0
622 478 1
396 720 1
533 671 1
929 409 1
459 948 1
200 994 0
813 258 1
28 171 0
75 423 0
628 124 1
620 975 1
994 872 1
857 866 1
362 854 1
9 11 0
696 955 1
715 894 1
464 213 1
258 128 0
437 301 1
759 895 1
436 834 1
324 377 0
247 286 0
890 131 1
836 865 1
578 644 1
226 62 0
491 136 1
497 579 1
391 782 1
339 219 0
965 612 1
